           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 13 13:32:20    129.5   116291514      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:33:20    129.7   118615136      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:34:21    129.8   120937439      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:35:22    129.6   122983030      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:36:22    129.9   125401809      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:37:23    129.9   127633709      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:38:24    130.0   129865576      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:39:24    130.3   132315519      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
Mar 13 13:51:53    108.2   132409171      270    82.3%    272.2     0.2%    16.5%     0.1%     0.0%     1.0%     0.1%
ALL DONE!
