##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	A10_S73_R2.fastq.gz
File type	Conventional base calls
1109	5	-0.03466861400907817
1109	6	0.02980223809691296
1109	7	-0.009130632724620114
1109	8	-0.00434610821921666
1109	9	-0.018068189334350393
1109	10-14	0.0023887111246594372
1109	15-19	0.029396526768444176
1109	20-24	0.03999435408611163
1109	25-29	0.019744398113118677
1109	30-34	-0.004447405862435971
1109	35-39	-0.012185488454122151
1109	40-44	-0.024052939167219733
1109	45-49	-0.026962965937926242
1109	50-54	-0.01823713527389259
1109	55-59	-0.017515212645974998
1109	60-64	-0.01729749588899665
1109	65-69	0.0037774185844980934
1109	70-74	0.028410378316642948
1109	75-79	0.06903070104209519
1109	80-84	0.019649827696675004
1109	85-89	0.05180901035767249
1109	90-94	0.04064814505203884
1109	95-99	0.05464413756079267
1109	100-104	0.06388768442820236
1109	105-109	0.05133128473054427
1109	110-114	0.03571671371391005
1109	115-119	0.10425960248515054
1109	120-124	0.08721556514763051
1109	125-129	0.07095982276583612
1109	130-134	0.06010737157259882
1109	135-139	0.11007496366284641
1109	140-144	0.13658203574286887
1109	145-149	0.16056296326863873
1109	150-151	0.20954197720922707
1110	1	-0.047963217178562445
1110	2	-0.061715591939659475
1110	3	-0.06469027549309203
1110	4	-0.020203687552559302
1110	5	-0.01405694194517082
1110	6	-0.00843932216909593
1110	7	-0.026098314471006745
1110	8	-0.027170089945464326
1110	9	7.460022063057181E-4
1110	10-14	-0.06116612996978432
1110	15-19	-0.031778581376777026
1110	20-24	-0.029250027801481338
1110	25-29	-0.039710036845157504
1110	30-34	-0.06090687353270141
1110	35-39	-0.0785287093620397
1110	40-44	-0.036598400576437484
1110	45-49	-0.015571131057328103
1110	50-54	0.015156283849862007
1110	55-59	-0.026672911824533685
1110	60-64	-0.024875746859422065
1110	65-69	0.028951329238850576
1110	70-74	0.043189167232277725
1110	75-79	-0.0030732152655659206
1110	80-84	-0.046894092555923805
1110	85-89	-0.038687131602266334
1110	90-94	-0.019135162536713324
1110	95-99	0.006911387254945112
1110	100-104	0.038184923736743315
1110	105-109	-0.005122521172708616
1110	110-114	3.001018758510554E-4
1110	115-119	-0.03440738831476153
1110	120-124	5.084806722877033E-4
1110	125-129	-0.05507934852809626
1110	130-134	-0.0719896158490485
1110	135-139	-0.07443716263770028
1110	140-144	-0.07555887314138943
1110	145-149	-0.07377932049116254
1110	150-151	0.005272690225730514
1111	1	0.03355025487483232
1111	2	-0.03708533303866801
1111	3	-0.03325857380107067
1111	4	0.043593803511711826
1111	5	0.0030875390887459275
1111	6	-0.005111388129044769
1111	7	0.021249176026145733
1111	8	-0.035617357106204395
1111	9	-0.01782112401140523
1111	10-14	-0.050084883849478956
1111	15-19	-0.05466640435403747
1111	20-24	-0.06164313467360216
1111	25-29	-0.014997970378715308
1111	30-34	-0.08160290906533163
1111	35-39	-0.029234533673651697
1111	40-44	-0.03951561454479702
1111	45-49	-0.009335124178491583
1111	50-54	-0.004125993353440549
1111	55-59	-0.03057888644633522
1111	60-64	-0.03586146079945962
1111	65-69	-0.04179578822299135
1111	70-74	-0.045577217585119456
1111	75-79	-0.11106679929685015
1111	80-84	-0.09315730781572995
1111	85-89	-0.08240244800266083
1111	90-94	-0.03694169468867159
1111	95-99	-0.06164196771475616
1111	100-104	-0.062466656453622704
1111	105-109	-0.06759526102429447
1111	110-114	-0.06422234089909296
1111	115-119	-0.01938286788681154
1111	120-124	-0.08289069471506139
1111	125-129	-0.06947175193896271
1111	130-134	-0.05331191686960324
1111	135-139	-0.0031331057478993785
1111	140-144	0.02803221088726815
1111	145-149	-0.01711163860477427
1111	150-151	0.004846642336836737
1112	1	0.038596862990068814
1112	2	-0.15864134019746245
1112	3	0.030218555962420623
1112	4	-0.028534782480598153
1112	5	0.009265239356970767
1112	6	0.013281646478851883
1112	7	0.018794202251179115
1112	8	-0.013486360285298815
1112	9	0.04202754867445435
1112	10-14	-0.003889584916599631
1112	15-19	-0.00567807535067999
1112	20-24	0.018460108708985956
1112	25-29	0.02810207557681821
1112	30-34	0.0030927451414939355
1112	35-39	-0.0040935898394494075
1112	40-44	0.03837440802466574
1112	45-49	0.002726996917992608
1112	50-54	0.027521489199280325
1112	55-59	-0.022805216273745543
1112	60-64	-0.011635780868047618
1112	65-69	0.01526679176614465
1112	70-74	-0.010062093476015832
1112	75-79	0.017814568974308997
1112	80-84	-0.09245578675844968
1112	85-89	-0.016732354639692915
1112	90-94	-0.0030645785903260503
1112	95-99	-0.020730757508005127
1112	100-104	-0.04024241843226406
1112	105-109	-0.023909235067492318
1112	110-114	0.08042750540388965
1112	115-119	0.08340890124491551
1112	120-124	0.07106854034901744
1112	125-129	0.08885267738219937
1112	130-134	0.12629790487805082
1112	135-139	0.1105198058621184
1112	140-144	0.11620365805931954
1112	145-149	0.18671014047607315
1112	150-151	0.2026370053856894
1113	1	0.025974610197543768
1113	2	0.05403613872816493
1113	3	-0.01639175189666986
1113	4	-0.012278000590072224
1113	5	-0.06841951274043367
1113	6	0.007667239306471174
1113	7	0.016843195441367698
1113	8	-0.012220290582597215
1113	9	0.05683802494671397
1113	10-14	0.007977500211580946
1113	15-19	0.001390128225395415
1113	20-24	0.025341870444208325
1113	25-29	-0.01607887661018026
1113	30-34	0.008791584892463788
1113	35-39	-0.029207736050977928
1113	40-44	-0.0176257228301111
1113	45-49	-0.041680554057691666
1113	50-54	-0.048759316901296756
1113	55-59	0.015343507356945452
1113	60-64	-0.017322549285296418
1113	65-69	-0.011332871993921856
1113	70-74	0.021382803034377673
1113	75-79	0.06752236316272331
1113	80-84	0.006003606327205091
1113	85-89	0.061224201769157105
1113	90-94	0.07771499458725373
1113	95-99	0.06905327839294984
1113	100-104	0.08175679857168916
1113	105-109	0.017200088420992188
1113	110-114	0.07069739538470543
1113	115-119	0.06359702454032856
1113	120-124	0.05069130612908879
1113	125-129	0.049557245783844905
1113	130-134	0.08762328933533325
1113	135-139	0.1220256485215998
1113	140-144	0.122258318009699
1113	145-149	0.17582510788089678
1113	150-151	0.2379039335298998
1114	1	0.08781675320491189
1114	2	0.09777581624189224
1114	3	0.07713118060334523
1114	4	0.05017047301315358
1114	5	0.01002165825266843
1114	6	0.016624580952985468
1114	7	0.06525102605428401
1114	8	0.06069014207806589
1114	9	0.05059541178986393
1114	10-14	0.057261831301154587
1114	15-19	0.04717577534455586
1114	20-24	0.045228889781682824
1114	25-29	0.025143113681451723
1114	30-34	0.0012746117654458544
1114	35-39	0.042223512160617815
1114	40-44	0.04466292182412701
1114	45-49	0.05341670375410956
1114	50-54	0.022762986345739478
1114	55-59	0.023034722076538117
1114	60-64	-0.004282905941778381
1114	65-69	0.034638643961386606
1114	70-74	0.0637423769132468
1114	75-79	0.0668449427951785
1114	80-84	0.04193467590046396
1114	85-89	0.05971598875279227
1114	90-94	0.047029555414731306
1114	95-99	0.053724535626038517
1114	100-104	0.09673346590365384
1114	105-109	0.07696731981587845
1114	110-114	0.0805292039888883
1114	115-119	0.08508804825028449
1114	120-124	0.0745725048875272
1114	125-129	0.03898636902736996
1114	130-134	0.05233235685451376
1114	135-139	0.08075124944363665
1114	140-144	0.1050081987259972
1114	145-149	0.10813361949197287
1114	150-151	0.2266426359188074
1115	1	0.02430574588677814
1115	2	-0.02959489784050362
1115	3	-0.00505130664867437
1115	4	0.004552266699100471
1115	5	0.05729899301732644
1115	6	0.01753781914917596
1115	7	0.011029831818341052
1115	8	0.008113485300597745
1115	9	0.023627639008928725
1115	10-14	0.030145278405484532
1115	15-19	0.007337102701889364
1115	20-24	0.03021735999233499
1115	25-29	0.04877845040137174
1115	30-34	0.03895088421491977
1115	35-39	0.029788996562800207
1115	40-44	0.040415598735293656
1115	45-49	0.04160207141319461
1115	50-54	0.046205782802580586
1115	55-59	0.05935176069350234
1115	60-64	0.04877953700109572
1115	65-69	0.023752023344016493
1115	70-74	0.039951036293246034
1115	75-79	0.024035583462506338
1115	80-84	0.05999534526792161
1115	85-89	0.04399452430502038
1115	90-94	0.039447903925704964
1115	95-99	0.07903985509673817
1115	100-104	0.07175770441327245
1115	105-109	0.038266951936691385
1115	110-114	0.043410540855170154
1115	115-119	0.07069697812962517
1115	120-124	0.0465822794604378
1115	125-129	0.05362865239435166
1115	130-134	0.08935649950845459
1115	135-139	0.11715902135515677
1115	140-144	0.11750598117262001
1115	145-149	0.15543551395008848
1115	150-151	0.1656262693617947
1116	1	0.060845447375641015
1116	2	0.05590797699056793
1116	3	0.045738057499946194
1116	4	0.019431644070053267
1116	5	0.09189777748630945
1116	6	0.058450668420015006
1116	7	0.05834911747939486
1116	8	0.03693979628268096
1116	9	0.027969860703038307
1116	10-14	0.02638149905961029
1116	15-19	0.03971153878097056
1116	20-24	0.04448831616766569
1116	25-29	0.03652061174238952
1116	30-34	0.018698355908703945
1116	35-39	0.028284287980540057
1116	40-44	0.068731523671822
1116	45-49	0.036829250309487804
1116	50-54	0.04106749170367863
1116	55-59	0.04039531923687889
1116	60-64	0.03588058934402483
1116	65-69	0.10264292080107396
1116	70-74	0.04312484619424595
1116	75-79	0.05236189890898402
1116	80-84	0.023088398514985897
1116	85-89	0.052940474662960924
1116	90-94	0.040254323790883006
1116	95-99	0.025726623145153837
1116	100-104	0.041678846954212645
1116	105-109	0.06968923579671582
1116	110-114	0.08727641812961195
1116	115-119	0.14937466129430277
1116	120-124	0.11484322553183546
1116	125-129	0.11550419735692685
1116	130-134	0.14855492917410373
1116	135-139	0.1424066457526436
1116	140-144	0.18508739728853385
1116	145-149	0.20066519698527685
1116	150-151	0.16273671124961453
1117	1	0.10490411306992087
1117	2	0.04283103284629419
1117	3	0.11899785969924892
1117	4	0.11340325648459526
1117	5	0.10364147698073367
1117	6	0.1251372836554765
1117	7	0.15139337184555757
1117	8	0.06504446053872215
1117	9	0.08546415039914024
1117	10-14	0.0796719609154053
1117	15-19	0.09002400066336946
1117	20-24	0.08094289376167296
1117	25-29	0.09005365654137165
1117	30-34	0.06943155063495254
1117	35-39	0.05061967152528268
1117	40-44	0.07434698796804184
1117	45-49	0.05989059915263795
1117	50-54	0.09385743535082014
1117	55-59	0.06323685991965533
1117	60-64	0.038807560678897346
1117	65-69	0.07814773341171843
1117	70-74	0.05969387203445109
1117	75-79	0.10464264880051388
1117	80-84	0.05541343438683555
1117	85-89	0.07954772720913894
1117	90-94	0.05706498995269982
1117	95-99	0.11082253054022573
1117	100-104	0.10483977593315075
1117	105-109	0.07609185195063617
1117	110-114	0.09865383423193919
1117	115-119	0.11774112425489847
1117	120-124	0.11310851186643589
1117	125-129	0.12758892543862999
1117	130-134	0.17280726491141962
1117	135-139	0.1581071453199243
1117	140-144	0.1363288620085754
1117	145-149	0.18325468843324444
1117	150-151	0.2291880092626002
1118	1	0.08669438630830939
1118	2	0.12883458817681515
1118	3	0.05520561931424339
1118	4	0.06105197850759225
1118	5	0.029992218749107735
1118	6	0.06777305568975578
1118	7	0.05173836627511719
1118	8	0.05578610311400212
1118	9	0.11399249358524344
1118	10-14	0.06357768757637672
1118	15-19	0.06757421156947885
1118	20-24	0.05504503851756937
1118	25-29	0.05484848503716222
1118	30-34	0.022487294789527823
1118	35-39	0.04588783991040657
1118	40-44	0.049928822430238995
1118	45-49	0.04695572723071706
1118	50-54	0.049022746488446955
1118	55-59	0.04172913596221406
1118	60-64	0.02949050336765424
1118	65-69	0.06493479626625032
1118	70-74	0.054757804423509526
1118	75-79	0.06421094321439114
1118	80-84	0.07105768217412134
1118	85-89	0.06867909332245858
1118	90-94	0.11362255348826977
1118	95-99	0.06591891649701154
1118	100-104	0.13044955013896242
1118	105-109	0.0783409230631733
1118	110-114	0.09811813043439344
1118	115-119	0.08686016313929912
1118	120-124	0.10232115110711959
1118	125-129	0.08702822836916368
1118	130-134	0.10602872877872471
1118	135-139	0.1439977171635931
1118	140-144	0.14812861160846325
1118	145-149	0.19703051003394023
1118	150-151	0.30438719650697976
1119	1	0.1167890667394147
1119	2	-0.062104668968373744
1119	3	0.052802931464420055
1119	4	0.05446645846932796
1119	5	0.01484358681503295
1119	6	0.020631867939769677
1119	7	0.03462184366217258
